lam_mem,cmb_k,dl_s,H0_cmb,H0_dl,H0_cmb_std,H0_dl_std,tension_pct,match
0.6227272727272727,0.7,2.0,0.8758709042207253,0.7783437863909363,0.012872361131948498,0.010114653715669624,-11.134873570958533,19.443478912204817
0.6227272727272727,0.7,3.0,0.8758709042207253,1.167515677517309,0.012872361131948498,0.015171982237583372,33.29768940732929,24.989084066083002
0.6227272727272727,0.7,4.0,0.8758709042207253,1.5566875672668614,0.012872361131948498,0.020229311868316113,77.73025222842266,69.42164688717638
0.6227272727272727,0.7,5.0,0.8758709042207253,1.9458594556415283,0.012872361131948498,0.02528664260744182,122.1628148925425,113.85420955129622
0.6227272727272727,0.7,5.3,0.8758709042207253,2.062611021886115,0.012872361131948498,0.026803842045252123,135.49258366120168,127.1839783199554
0.6227272727272727,0.9,2.0,1.066600862952987,0.7783437863909363,0.015428105143973008,0.010114653715669624,-27.025768173858715,35.334373515105
0.6227272727272727,0.9,3.0,1.066600862952987,1.167515677517309,0.015428105143973008,0.015171982237583372,9.461347545222266,1.1527422039759827
0.6227272727272727,0.9,4.0,1.066600862952987,1.5566875672668614,0.015428105143973008,0.020229311868316113,45.948463135218375,37.63985779397209
0.6227272727272727,0.9,5.0,1.066600862952987,1.9458594556415283,0.015428105143973008,0.02528664260744182,82.43557859631102,74.12697325506474
0.6227272727272727,0.9,5.3,1.066600862952987,2.062611021886115,0.015428105143973008,0.026803842045252123,93.38171320952978,85.0731078682835
0.6227272727272727,1.2,2.0,1.3125013837051824,0.7783437863909363,0.01891290588332641,0.010114653715669624,-40.697678794541375,49.00628413578766
0.6227272727272727,1.2,3.0,1.3125013837051824,1.167515677517309,0.01891290588332641,0.015171982237583372,-11.046518349457262,19.355123690703543
0.6227272727272727,1.2,4.0,1.3125013837051824,1.5566875672668614,0.01891290588332641,0.020229311868316113,18.604641990726368,10.296036649480085
0.6227272727272727,1.2,5.0,1.3125013837051824,1.9458594556415283,0.01891290588332641,0.02528664260744182,48.25580222615692,39.94719688491064
0.6227272727272727,1.2,5.3,1.3125013837051824,2.062611021886115,0.01891290588332641,0.026803842045252123,57.15115027638129,48.842544935135
0.6227272727272727,1.5,2.0,1.5189964770759483,0.7783437863909363,0.02228644516262136,0.010114653715669624,-48.75934222775555,57.06794756900184
0.6227272727272727,1.5,3.0,1.5189964770759483,1.167515677517309,0.02228644516262136,0.015171982237583372,-23.139013477847957,31.447618819094238
0.6227272727272727,1.5,4.0,1.5189964770759483,1.5566875672668614,0.02228644516262136,0.020229311868316113,2.4813151814195145,5.827290159826768
0.6227272727272727,1.5,5.0,1.5189964770759483,1.9458594556415283,0.02228644516262136,0.02528664260744182,28.101643750174233,19.79303840892795
0.6227272727272727,1.5,5.3,1.5189964770759483,2.062611021886115,0.02228644516262136,0.026803842045252123,35.787742303169715,27.47913696192343
0.6636363636363636,0.5,2.0,0.6846781664861649,0.7952528074195993,0.01084612436883181,0.011419418549498534,16.14987104100518,7.841265699758898
0.6636363636363636,0.5,3.0,0.6846781664861649,1.1928792096296585,0.01084612436883181,0.017129127008356615,74.22480634246466,65.91620100121838
0.6636363636363636,0.5,4.0,0.6846781664861649,1.590505610841529,0.01084612436883181,0.0228388349237612,132.29974149813467,123.99113615688839
0.6636363636363636,0.5,5.0,0.6846781664861649,1.9881320110564402,0.01084612436883181,0.028548542296068808,190.37467650819474,182.06607116694846
0.6636363636363636,0.5,5.3,0.6846781664861649,2.10741993092669,0.01084612436883181,0.030261454401910314,207.79715698284568,199.4885516415994
0.6636363636363636,0.7,2.0,0.9059729098048795,0.7952528074195993,0.014107794614031005,0.011419418549498534,-12.221127275110932,20.529732616357215
0.6636363636363636,0.7,3.0,0.9059729098048795,1.1928792096296585,0.014107794614031005,0.017129127008356615,31.6683089217944,23.359703580548114
0.6636363636363636,0.7,4.0,0.9059729098048795,1.590505610841529,0.014107794614031005,0.0228388349237612,75.55774500852107,67.24913966727479
0.6636363636363636,0.7,5.0,0.9059729098048795,1.9881320110564402,0.014107794614031005,0.028548542296068808,119.44718098520481,111.13857564395853
0.6636363636363636,0.7,5.3,0.9059729098048795,2.10741993092669,0.014107794614031005,0.030261454401910314,132.6140117567718,124.30540641552551
0.6636363636363636,0.9,2.0,1.1006600476145871,0.7952528074195993,0.017035229306217804,0.011419418549498534,-27.74764477523135,36.056250116477635
0.6636363636363636,0.9,3.0,1.1006600476145871,1.1928792096296585,0.017035229306217804,0.017129127008356615,8.378532700894704,0.06992735964842112
0.6636363636363636,0.9,4.0,1.1006600476145871,1.590505610841529,0.017035229306217804,0.0228388349237612,44.50471008633073,36.19610474508445
0.6636363636363636,0.9,5.0,1.1006600476145871,1.9881320110564402,0.017035229306217804,0.028548542296068808,80.63088738118847,72.3222820399422
0.6636363636363636,0.9,5.3,1.1006600476145871,2.10741993092669,0.017035229306217804,0.030261454401910314,91.4687405519997,83.16013521075342
0.6636363636363636,1.2,2.0,1.350172480869269,0.7952528074195993,0.02115462481137677,0.011419418549498534,-41.099909923538135,49.40851526478442
0.6636363636363636,1.2,3.0,1.350172480869269,1.1928792096296585,0.02115462481137677,0.017129127008356615,-11.649864996384892,19.958470337631177
0.6636363636363636,1.2,4.0,1.350172480869269,1.590505610841529,0.02115462481137677,0.0228388349237612,17.800179856837886,9.491574515591603
0.6636363636363636,1.2,5.0,1.350172480869269,1.9881320110564402,0.02115462481137677,0.028548542296068808,47.25022463622127,38.941619294974984
0.6636363636363636,1.2,5.3,1.350172480869269,2.10741993092669,0.02115462481137677,0.030261454401910314,56.085238055651196,47.77663271440491
0.6636363636363636,1.5,2.0,1.5585353921890832,0.7952528074195993,0.025241583014156858,0.011419418549498534,-48.9743504443229,57.282955785569186
0.6636363636363636,1.5,3.0,1.5585353921890832,1.1928792096296585,0.025241583014156858,0.017129127008356615,-23.4615257627119,31.770131103958185
0.6636363636363636,1.5,4.0,1.5585353921890832,1.590505610841529,0.025241583014156858,0.0228388349237612,2.0512988548525115,6.257306486393771
0.6636363636363636,1.5,5.0,1.5585353921890832,1.9881320110564402,0.025241583014156858,0.028548542296068808,27.564123408449227,19.255518067202942
0.6636363636363636,1.5,5.3,1.5585353921890832,2.10741993092669,0.025241583014156858,0.030261454401910314,35.217970762066315,26.90936542082003
0.7045454545454545,0.5,2.0,0.7162277825241498,0.8155749785291019,0.01304853377475418,0.013480790760845447,13.870893929139413,5.56228858789313
0.7045454545454545,0.5,3.0,0.7162277825241498,1.2233624687354552,0.01304853377475418,0.020221182953180785,70.80634102520392,62.497735683957636
0.7045454545454545,0.5,4.0,0.7162277825241498,1.631149959572155,0.01304853377475418,0.026961573018026774,127.74178820927766,119.43318286803138
0.7045454545454545,0.5,5.0,0.7162277825241498,2.038937451041063,0.01304853377475418,0.03370196095380752,184.67723548162053,176.36863014037425
0.7045454545454545,0.5,5.3,0.7162277825241498,2.161273698605294,0.01304853377475418,0.03572407691913841,201.75786968057471,193.44926433932844
0.7045454545454545,0.7,2.0,0.9446220132692815,0.8155749785291019,0.016976440200601156,0.013480790760845447,-13.661235174221211,21.969840515467496
0.7045454545454545,0.7,3.0,0.9446220132692815,1.2233624687354552,0.016976440200601156,0.020221182953180785,29.50814733836969,21.199541997123404
0.7045454545454545,0.7,4.0,0.9446220132692815,1.631149959572155,0.016976440200601156,0.026961573018026774,72.67752991769062,64.36892457644434
0.7045454545454545,0.7,5.0,0.9446220132692815,2.038937451041063,0.016976440200601156,0.03370196095380752,115.84691256393864,107.53830722269237
0.7045454545454545,0.7,5.3,0.9446220132692815,2.161273698605294,0.016976440200601156,0.03572407691913841,128.79772737089328,120.489122029647
0.7045454545454545,0.9,2.0,1.1440984257628544,0.8155749785291019,0.020486289876540473,0.013480790760845447,-28.71461404334175,37.02321938458803
0.7045454545454545,0.9,3.0,1.1440984257628544,1.2233624687354552,0.020486289876540473,0.020221182953180785,6.928079017305672,1.380526323940611
0.7045454545454545,0.9,4.0,1.1440984257628544,1.631149959572155,0.020486289876540473,0.026961573018026774,42.57077213304858,34.262166791802294
0.7045454545454545,0.9,5.0,1.1440984257628544,2.038937451041063,0.020486289876540473,0.03370196095380752,78.21346530404966,69.90485996280339
0.7045454545454545,0.9,5.3,1.1440984257628544,2.161273698605294,0.020486289876540473,0.03572407691913841,88.90627326614965,80.59766792490338
0.7045454545454545,1.2,2.0,1.3978162060757824,0.8155749785291019,0.025367630491636387,0.013480790760845447,-41.65363264611588,49.962237987362165
0.7045454545454545,1.2,3.0,1.3978162060757824,1.2233624687354552,0.025367630491636387,0.020221182953180785,-12.480448901797123,20.789054243043406
0.7045454545454545,1.2,4.0,1.3978162060757824,1.631149959572155,0.025367630491636387,0.026961573018026774,16.692734887616727,8.384129546370444
0.7045454545454545,1.2,5.0,1.3978162060757824,2.038937451041063,0.025367630491636387,0.03370196095380752,45.86591872225885,37.55731338101256
0.7045454545454545,1.2,5.3,1.3978162060757824,2.161273698605294,0.025367630491636387,0.03572407691913841,54.617873881490894,46.30926854024461
0.7045454545454545,1.5,2.0,1.608225543162071,0.8155749785291019,0.030122566610604494,0.013480790760845447,-49.287276153720974,57.59588149496726
0.7045454545454545,1.5,3.0,1.608225543162071,1.2233624687354552,0.030122566610604494,0.020221182953180785,-23.93091417201988,32.23951951326616
0.7045454545454545,1.5,4.0,1.608225543162071,1.631149959572155,0.030122566610604494,0.026961573018026774,1.4254478488763749,6.883157492369908
0.7045454545454545,1.5,5.0,1.608225543162071,2.038937451041063,0.030122566610604494,0.03370196095380752,26.781809909083538,18.473204567837257
0.7045454545454545,1.5,5.3,1.608225543162071,2.161273698605294,0.030122566610604494,0.03572407691913841,34.38871853482861,26.080113193582328
0.7454545454545454,0.5,2.0,0.7546184214153672,0.8388188243398289,0.013445701468463127,0.013847801843539216,11.158010530214055,2.849405188967772
0.7454545454545454,0.5,3.0,0.7546184214153672,1.2582282398907376,0.013445701468463127,0.020771698834208943,66.73701624336134,58.428410902115054
0.7454545454545454,0.5,4.0,0.7546184214153672,1.6776376577030088,0.013445701468463127,0.02769559320132149,122.31602225617826,114.00741691493198
0.7454545454545454,0.5,5.0,0.7546184214153672,2.097047077782176,0.013445701468463127,0.03461948494275632,177.89502856939816,169.5864232281519
0.7454545454545454,0.5,5.3,0.7546184214153672,2.222869904248799,0.013445701468463127,0.036696651952862,194.56873052205245,186.26012518080617
0.7454545454545454,0.7,2.0,0.9914147708361,0.8388188243398289,0.01732856770210915,0.013847801843539216,-15.391736232412672,23.700341573658953
0.7454545454545454,0.7,3.0,0.9914147708361,1.2582282398907376,0.01732856770210915,0.020771698834208943,26.912395992408218,18.603790651161937
0.7454545454545454,0.7,4.0,0.9914147708361,1.6776376577030088,0.01732856770210915,0.02769559320132149,69.21652844532359,60.907923104077305
0.7454545454545454,0.7,5.0,0.9914147708361,2.097047077782176,0.01732856770210915,0.03461948494275632,111.52066112689161,103.21205578564533
0.7454545454545454,0.7,5.3,0.9914147708361,2.222869904248799,0.01732856770210915,0.036696651952862,124.21190097603281,115.90329563478653
0.7454545454545454,0.9,2.0,1.19650060682201,0.8388188243398289,0.02082247014061063,0.013847801843539216,-29.8939908966874,38.20259623793368
0.7454545454545454,0.9,3.0,1.19650060682201,1.2582282398907376,0.02082247014061063,0.020771698834208943,5.159013937542453,3.1495914037038295
0.7454545454545454,0.9,4.0,1.19650060682201,1.6776376577030088,0.02082247014061063,0.02769559320132149,40.21201896077032,31.903413619524038
0.7454545454545454,0.9,5.0,1.19650060682201,2.097047077782176,0.02082247014061063,0.03461948494275632,75.2650241734587,66.95641883221242
0.7454545454545454,0.9,5.3,1.19650060682201,2.222869904248799,0.02082247014061063,0.036696651952862,85.78092577427923,77.47232043303295
0.7454545454545454,1.2,2.0,1.455167727177495,0.8388188243398289,0.025840993105770368,0.013847801843539216,-42.355866703638526,50.66447204488481
0.7454545454545454,1.2,3.0,1.455167727177495,1.2582282398907376,0.025840993105770368,0.020771698834208943,-13.533799823113831,21.842405164360116
0.7454545454545454,1.2,4.0,1.455167727177495,1.6776376577030088,0.025840993105770368,0.02769559320132149,15.288267212813048,6.9796618715667655
0.7454545454545454,1.2,5.0,1.455167727177495,2.097047077782176,0.025840993105770368,0.03461948494275632,44.1103344045224,35.80172906327611
0.7454545454545454,1.2,5.3,1.455167727177495,2.222869904248799,0.025840993105770368,0.036696651952862,52.75695459246968,44.4483492512234
0.7454545454545454,1.5,2.0,1.668123843671832,0.8388188243398289,0.03094456641145331,0.013847801843539216,-49.714835171144,58.02344051239029
0.7454545454545454,1.5,3.0,1.668123843671832,1.2582282398907376,0.03094456641145331,0.020771698834208943,-24.57225255403355,32.88085789527983
0.7454545454545454,1.5,4.0,1.668123843671832,1.6776376577030088,0.03094456641145331,0.02769559320132149,0.5703301986401217,7.738275142606161
0.7454545454545454,1.5,5.0,1.668123843671832,2.097047077782176,0.03094456641145331,0.03461948494275632,25.712913087208754,17.40430774596247
0.7454545454545454,1.5,5.3,1.668123843671832,2.222869904248799,0.03094456641145331,0.036696651952862,33.255687980328496,24.94708263908221
0.7863636363636364,0.5,2.0,0.8043824053716783,0.8646082166745666,0.013944118095903141,0.0162742722207825,7.487211418437223,0.8213939228090599
0.7863636363636364,0.5,3.0,0.8043824053716783,1.2969123173784896,0.013944118095903141,0.024411410069412078,61.23081617868428,52.922210837437994
0.7863636363636364,0.5,4.0,0.8043824053716783,1.7292164129949252,0.013944118095903141,0.03254854907681854,114.97442030646008,106.6658149652138
0.7863636363636364,0.5,5.0,0.8043824053716783,2.16152050352494,0.013944118095903141,0.04068568924296514,168.71802380189723,160.40941846065095
0.7863636363636364,0.5,5.3,0.8043824053716783,2.2912117296922516,0.013944118095903141,0.04312683151875812,184.84110472724214,176.53249938599586
0.7863636363636364,0.7,2.0,1.0512008612688866,0.8646082166745666,0.01838781535231164,0.0162742722207825,-17.750427294084144,26.059032635330425
0.7863636363636364,0.7,3.0,1.0512008612688866,1.2969123173784896,0.01838781535231164,0.024411410069412078,23.37435833271758,15.065752991471298
0.7863636363636364,0.7,4.0,1.0512008612688866,1.7292164129949252,0.01838781535231164,0.03254854907681854,64.49914347555021,56.19053813430393
0.7863636363636364,0.7,5.0,1.0512008612688866,2.16152050352494,0.01838781535231164,0.04068568924296514,105.62392813451518,97.3153227932689
0.7863636363636364,0.7,5.3,1.0512008612688866,2.2912117296922516,0.01838781535231164,0.04312683151875812,117.96136343786563,109.65275809661935
0.7863636363636364,0.9,2.0,1.262548679360506,0.8646082166745666,0.022646845337234732,0.0162742722207825,-31.51882134853608,39.827426689782364
0.7863636363636364,0.9,3.0,1.262548679360506,1.2969123173784896,0.022646845337234732,0.024411410069412078,2.721767372596597,5.586837968649686
0.7863636363636364,0.9,4.0,1.262548679360506,1.7292164129949252,0.022646845337234732,0.03254854907681854,36.96235569077552,28.653750349529233
0.7863636363636364,0.9,5.0,1.262548679360506,2.16152050352494,0.022646845337234732,0.04068568924296514,71.20294360608513,62.894338264838844
0.7863636363636364,0.9,5.3,1.262548679360506,2.2912117296922516,0.022646845337234732,0.04312683151875812,81.47511990213114,73.16651456088486
0.7863636363636364,1.2,2.0,1.5261655377479877,0.8646082166745666,0.029064484258510253,0.0162742722207825,-43.34767787048948,51.65628321173576
0.7863636363636364,1.2,3.0,1.5261655377479877,1.2969123173784896,0.029064484258510253,0.024411410069412078,-15.021517305900156,23.33012264714644
0.7863636363636364,1.2,4.0,1.5261655377479877,1.7292164129949252,0.029064484258510253,0.03254854907681854,13.304642925338214,4.9960375840919315
0.7863636363636364,1.2,5.0,1.5261655377479877,2.16152050352494,0.029064484258510253,0.04068568924296514,41.6308028232955,33.32219748204921
0.7863636363636364,1.2,5.3,1.5261655377479877,2.2912117296922516,0.029064484258510253,0.04312683151875812,50.12865072770332,41.82004538645703
0.7863636363636364,1.5,2.0,1.7411555324133168,0.8646082166745666,0.035696384485319456,0.0162742722207825,-50.34284987302758,58.65145521427387
0.7863636363636364,1.5,3.0,1.7411555324133168,1.2969123173784896,0.035696384485319456,0.024411410069412078,-25.514275247949097,33.82288058919538
0.7863636363636364,1.5,4.0,1.7411555324133168,1.7292164129949252,0.035696384485319456,0.03254854907681854,-0.6857009150608967,8.99430625630718
0.7863636363636364,1.5,5.0,1.7411555324133168,2.16152050352494,0.035696384485319456,0.04068568924296514,24.14287312569826,15.834267784451976
0.7863636363636364,1.5,5.3,1.7411555324133168,2.2912117296922516,0.035696384485319456,0.04312683151875812,31.59144528097,23.282839939723715
0.8272727272727272,0.5,2.0,0.8673885141820946,0.8936411352092976,0.017207718421772468,0.020600835891345166,3.026627698887377,5.281977642358906
0.8272727272727272,0.5,3.0,0.8673885141820946,1.3404617044034055,0.017207718421772468,0.03090125450414226,54.53994173157758,46.23133639033129
0.8272727272727272,0.5,4.0,0.8673885141820946,1.7872822746651706,0.017207718421772468,0.04120167355981783,106.05325588735646,97.74465054611018
0.8272727272727272,0.5,5.0,0.8673885141820946,2.2341028460006216,0.017207718421772468,0.05150209305696542,157.56657016691906,149.2579648256728
