topology,N,seed,kfile,src,file,gap_mean,gap_std,gap_cv,gap_min,gap_max,gap_max_over_min,band_lo,band_hi,band_len
grid2d_periodic,512,10,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g10_k48.npz,0.04016867532657798,0.10284974948754769,2.560446632888991,0.0,0.4335455026494721,,1,47,47
grid2d_periodic,512,11,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g11_k48.npz,0.04016867532657795,0.10284974948754806,2.5604466328890023,0.0,0.4335455026494741,,1,47,47
grid2d_periodic,512,12,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g12_k48.npz,0.04016867532657787,0.10284974948754834,2.5604466328890143,0.0,0.433545502649473,,1,47,47
grid2d_periodic,512,13,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g13_k48.npz,0.04016867532657798,0.10284974948754701,2.5604466328889743,0.0,0.4335455026494722,,1,47,47
grid2d_periodic,512,14,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g14_k48.npz,0.0401686753265779,0.10284974948754763,2.560446632888995,0.0,0.43354550264947267,,1,47,47
grid2d_periodic,512,15,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g15_k48.npz,0.04016867532657787,0.10284974948754716,2.560446632888985,0.0,0.43354550264946934,,1,47,47
grid2d_periodic,512,16,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g16_k48.npz,0.04016867532657783,0.1028497494875482,2.5604466328890134,0.0,0.43354550264947544,,1,47,47
grid2d_periodic,512,17,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g17_k48.npz,0.04016867532657771,0.10284974948754672,2.560446632888984,0.0,0.4335455026494659,,1,47,47
grid2d_periodic,512,18,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g18_k48.npz,0.0401686753265778,0.10284974948754755,2.560446632888999,0.0,0.4335455026494729,,1,47,47
grid2d_periodic,512,19,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g19_k48.npz,0.04016867532657793,0.1028497494875479,2.560446632888999,0.0,0.43354550264947644,,1,47,47
grid2d_periodic,512,1,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g1_k48.npz,0.04016867532657793,0.10284974948754762,2.5604466328889925,0.0,0.4335455026494701,,1,47,47
grid2d_periodic,512,20,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g20_k48.npz,0.040168675326577856,0.10284974948754796,2.560446632889006,0.0,0.43354550264946956,,1,47,47
grid2d_periodic,512,21,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g21_k48.npz,0.04016867532657771,0.10284974948754777,2.5604466328890103,0.0,0.4335455026494728,,1,47,47
grid2d_periodic,512,22,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g22_k48.npz,0.040168675326577905,0.1028497494875479,2.560446632889001,0.0,0.4335455026494742,,1,47,47
grid2d_periodic,512,23,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g23_k48.npz,0.040168675326577925,0.1028497494875477,2.560446632888995,1.6653345369377348e-16,0.4335455026494708,2603353818907081.5,1,47,47
grid2d_periodic,512,24,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g24_k48.npz,0.04016867532657788,0.10284974948754753,2.560446632888994,0.0,0.4335455026494728,,1,47,47
grid2d_periodic,512,25,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g25_k48.npz,0.04016867532657782,0.1028497494875472,2.560446632888989,0.0,0.4335455026494702,,1,47,47
grid2d_periodic,512,26,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g26_k48.npz,0.040168675326577696,0.10284974948754842,2.5604466328890276,0.0,0.4335455026494728,,1,47,47
grid2d_periodic,512,27,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g27_k48.npz,0.040168675326577995,0.102849749487547,2.560446632888973,0.0,0.4335455026494731,,1,47,47
grid2d_periodic,512,28,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g28_k48.npz,0.04016867532657806,0.10284974948754774,2.5604466328889877,0.0,0.4335455026494739,,1,47,47
grid2d_periodic,512,29,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g29_k48.npz,0.04016867532657797,0.10284974948754703,2.5604466328889757,0.0,0.4335455026494708,,1,47,47
grid2d_periodic,512,2,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g2_k48.npz,0.040168675326577835,0.10284974948754762,2.5604466328889988,0.0,0.43354550264947156,,1,47,47
grid2d_periodic,512,3,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g3_k48.npz,0.04016867532657784,0.10284974948754774,2.5604466328890014,0.0,0.433545502649468,,1,47,47
grid2d_periodic,512,4,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g4_k48.npz,0.04016867532657776,0.10284974948754781,2.5604466328890085,0.0,0.4335455026494729,,1,47,47
grid2d_periodic,512,5,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g5_k48.npz,0.040168675326578,0.1028497494875472,2.560446632888978,0.0,0.43354550264946645,,1,47,47
grid2d_periodic,512,6,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g6_k48.npz,0.04016867532657778,0.10284974948754645,2.560446632888973,0.0,0.43354550264947345,,1,47,47
grid2d_periodic,512,7,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g7_k48.npz,0.04016867532657781,0.10284974948754691,2.5604466328889828,0.0,0.433545502649467,,1,47,47
grid2d_periodic,512,8,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g8_k48.npz,0.040168675326577884,0.1028497494875479,2.5604466328890023,0.0,0.4335455026494749,,1,47,47
grid2d_periodic,512,9,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_grid2d_periodic_N512_g9_k48.npz,0.04016867532657795,0.10284974948754742,2.5604466328889863,0.0,0.4335455026494698,,1,47,47
ring,1024,0,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g0_k48.npz,0.002338653540206763,0.0029181489593975876,1.247790196037157,1.1882855810441129e-16,0.00874376796174492,73583051929840.11,1,47,47
ring,1024,10,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g10_k48.npz,0.0023386535402067656,0.002918148959397794,1.2477901960372437,1.3877787807814457e-17,0.008743767961745655,630054882149309.0,1,47,47
ring,1024,11,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g11_k48.npz,0.002338653540206798,0.0029181489593978565,1.247790196037253,2.7755575615628914e-17,0.008743767961745419,315027441074646.0,1,47,47
ring,1024,12,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g12_k48.npz,0.0023386535402067717,0.002918148959397772,1.247790196037231,1.249000902703301e-16,0.008743767961745003,70006098016584.664,1,47,47
ring,1024,13,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g13_k48.npz,0.002338653540206776,0.002918148959397795,1.2477901960372386,1.3877787807814457e-17,0.00874376796174535,630054882149287.0,1,47,47
ring,1024,14,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g14_k48.npz,0.0023386535402068736,0.002918148959397819,1.2477901960371969,3.122502256758253e-17,0.00874376796174585,280024392066365.78,1,47,47
ring,1024,15,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g15_k48.npz,0.0023386535402067678,0.002918148959397845,1.2477901960372644,6.938893903907228e-18,0.00874376796174503,1260109764298528.0,1,47,47
ring,1024,16,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g16_k48.npz,0.002338653540206787,0.0029181489593977836,1.247790196037228,5.551115123125783e-17,0.00874376796174467,157513720537309.5,1,47,47
ring,1024,17,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g17_k48.npz,0.0023386535402067526,0.002918148959397691,1.2477901960372064,1.3877787807814457e-17,0.008743767961744961,630054882149259.0,1,47,47
ring,1024,18,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g18_k48.npz,0.0023386535402067786,0.0029181489593978283,1.2477901960372515,3.8163916471489756e-17,0.008743767961744392,229110866236079.28,1,47,47
ring,1024,19,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g19_k48.npz,0.0023386535402067725,0.0029181489593979085,1.247790196037289,2.6020852139652106e-17,0.008743767961745988,336029270479644.25,1,47,47
ring,1024,1,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g1_k48.npz,0.0023386535402067673,0.0029181489593977355,1.2477901960372177,2.7755575615628914e-17,0.008743767961744406,315027441074609.5,1,47,47
ring,1024,20,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g20_k48.npz,0.002338653540206764,0.002918148959397802,1.247790196037248,8.673617379884035e-18,0.008743767961745474,1008087811438873.6,1,47,47
ring,1024,21,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g21_k48.npz,0.0023386535402067678,0.0029181489593979567,1.2477901960373121,5.984795992119984e-17,0.008743767961745655,146099682817231.06,1,47,47
ring,1024,22,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g22_k48.npz,0.002338653540206755,0.0029181489593978777,1.247790196037285,4.163336342344337e-17,0.00874376796174503,210018294049754.66,1,47,47
ring,1024,23,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g23_k48.npz,0.0023386535402067678,0.002918148959397753,1.2477901960372249,5.984795992119984e-17,0.00874376796174603,146099682817237.34,1,47,47
ring,1024,24,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g24_k48.npz,0.0023386535402067795,0.0029181489593978933,1.2477901960372788,1.734723475976807e-17,0.008743767961746599,504043905719501.6,1,47,47
ring,1024,25,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g25_k48.npz,0.0023386535402067942,0.0029181489593977593,1.2477901960372135,1.3444106938820255e-17,0.008743767961745766,650379233186391.8,1,47,47
ring,1024,26,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g26_k48.npz,0.0023386535402067856,0.0029181489593977828,1.2477901960372282,1.3877787807814457e-16,0.008743767961745835,63005488214932.2,1,47,47
ring,1024,27,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g27_k48.npz,0.002338653540206771,0.0029181489593977364,1.2477901960372162,7.632783294297951e-17,0.00874376796174546,114555433118053.64,1,47,47
ring,1024,28,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g28_k48.npz,0.0023386535402067925,0.0029181489593979966,1.247790196037316,0.0,0.008743767961745821,,1,47,47
ring,1024,29,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g29_k48.npz,0.0023386535402067647,0.002918148959397888,1.2477901960372844,8.326672684688674e-17,0.008743767961745752,105009147024886.0,1,47,47
ring,1024,2,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g2_k48.npz,0.0023386535402067673,0.002918148959397934,1.2477901960373026,3.469446951953614e-17,0.008743767961745974,252021952859732.8,1,47,47
ring,1024,3,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g3_k48.npz,0.00233865354020677,0.002918148959397817,1.2477901960372513,1.5612511283791264e-17,0.008743767961745488,560048784132708.44,1,47,47
ring,1024,4,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g4_k48.npz,0.002338653540206783,0.002918148959397796,1.2477901960372353,1.249000902703301e-16,0.008743767961745752,70006098016590.664,1,47,47
ring,1024,5,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g5_k48.npz,0.0023386535402067808,0.0029181489593977173,1.2477901960372029,4.90059381963448e-17,0.008743767961746862,178422621493634.25,1,47,47
ring,1024,6,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g6_k48.npz,0.002338653540206783,0.002918148959397694,1.2477901960371915,6.938893903907228e-17,0.00874376796174535,126010976429857.4,1,47,47
ring,1024,7,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g7_k48.npz,0.002338653540206788,0.0029181489593979293,1.2477901960372895,5.724587470723463e-17,0.008743767961745946,152740577490746.66,1,47,47
ring,1024,8,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g8_k48.npz,0.002338653540206805,0.002918148959397784,1.2477901960372184,1.3877787807814457e-17,0.008743767961745447,630054882149294.0,1,47,47
ring,1024,9,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N1024_g9_k48.npz,0.0023386535402067717,0.002918148959397882,1.2477901960372781,3.469446951953614e-17,0.008743767961747029,252021952859763.2,1,47,47
ring,2048,0,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g0_k48.npz,0.000587369671682903,0.0007340104740845067,1.2496567485029582,2.949029909160572e-17,0.002205399518258905,74783897966184.47,1,47,47
ring,2048,10,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g10_k48.npz,0.0005873696716828635,0.000734010474084474,1.2496567485029866,8.402566836762659e-17,0.0022053995182574337,26246735802307.883,1,47,47
ring,2048,11,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g11_k48.npz,0.0005873696716828667,0.0007340104740847544,1.2496567485034573,4.2934406030425976e-17,0.0022053995182583983,51366717794943.195,1,47,47
ring,2048,12,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g12_k48.npz,0.0005873696716829343,0.0007340104740843599,1.2496567485026417,3.122502256758253e-17,0.0022053995182586272,70629236968054.22,1,47,47
ring,2048,13,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g13_k48.npz,0.0005873696716829292,0.0007340104740846732,1.249656748503186,2.6020852139652106e-17,0.0022053995182588285,84755084361672.8,1,47,47
ring,2048,14,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g14_k48.npz,0.0005873696716828769,0.0007340104740847129,1.249656748503365,3.8163916471489756e-17,0.002205399518258655,57787557519317.82,1,47,47
ring,2048,15,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g15_k48.npz,0.0005873696716829598,0.000734010474084668,1.249656748503112,6.591949208711867e-17,0.0022053995182586723,33455954353289.527,1,47,47
ring,2048,16,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g16_k48.npz,0.0005873696716828722,0.0007340104740846185,1.2496567485032142,3.469446951953614e-18,0.002205399518256858,635663132711978.0,1,47,47
ring,2048,17,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g17_k48.npz,0.0005873696716828681,0.0007340104740847228,1.2496567485034005,2.42861286636753e-17,0.0022053995182582907,90809018958913.0,1,47,47
ring,2048,18,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g18_k48.npz,0.0005873696716828393,0.0007340104740846561,1.2496567485033483,4.163336342344337e-17,0.002205399518258086,52971927726027.664,1,47,47
ring,2048,19,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g19_k48.npz,0.0005873696716829069,0.0007340104740845732,1.2496567485030632,2.7755575615628914e-17,0.002205399518258582,79457891589059.38,1,47,47
ring,2048,1,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g1_k48.npz,0.0005873696716828695,0.0007340104740845673,1.2496567485031327,2.2551405187698492e-17,0.002205399518257059,97794328109544.0,1,47,47
ring,2048,20,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g20_k48.npz,0.0005873696716828913,0.0007340104740843599,1.2496567485027332,2.949029909160572e-17,0.0022053995182581207,74783897966157.88,1,47,47
ring,2048,21,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g21_k48.npz,0.0005873696716828784,0.0007340104740846692,1.2496567485032872,7.632783294297951e-17,0.0022053995182583705,28893778759655.184,1,47,47
ring,2048,22,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g22_k48.npz,0.0005873696716828736,0.0007340104740846464,1.2496567485032588,3.382710778154774e-17,0.002205399518258582,65196218739741.02,1,47,47
ring,2048,23,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g23_k48.npz,0.0005873696716828539,0.0007340104740844353,1.2496567485029413,1.214306433183765e-17,0.0022053995182564,181618037917670.28,1,47,47
ring,2048,24,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g24_k48.npz,0.0005873696716828632,0.0007340104740846247,1.249656748503244,4.5102810375396984e-17,0.0022053995182579923,48897164054792.695,1,47,47
ring,2048,25,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g25_k48.npz,0.000587369671682922,0.0007340104740845113,1.2496567485029257,9.367506770274758e-17,0.0022053995182593697,23543078989359.332,1,47,47
ring,2048,26,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g26_k48.npz,0.0005873696716828793,0.0007340104740845157,1.249656748503024,3.9898639947466563e-17,0.002205399518258693,55275055018478.87,1,47,47
ring,2048,27,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g27_k48.npz,0.0005873696716828594,0.0007340104740846961,1.2496567485033734,3.8163916471489756e-17,0.0022053995182579784,57787557519300.09,1,47,47
ring,2048,28,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g28_k48.npz,0.0005873696716828773,0.0007340104740845108,1.2496567485030199,8.673617379884035e-17,0.0022053995182574893,25426525308486.4,1,47,47
ring,2048,29,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g29_k48.npz,0.0005873696716829058,0.0007340104740845428,1.2496567485030137,7.632783294297951e-17,0.002205399518258603,28893778759658.227,1,47,47
ring,2048,2,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g2_k48.npz,0.000587369671682875,0.0007340104740845614,1.249656748503111,1.4051260155412137e-16,0.0022053995182587105,15695385992901.531,1,47,47
ring,2048,3,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g3_k48.npz,0.0005873696716828687,0.0007340104740847441,1.2496567485034353,3.8163916471489756e-17,0.002205399518258447,57787557519312.37,1,47,47
ring,2048,4,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g4_k48.npz,0.0005873696716828643,0.0007340104740845549,1.2496567485031227,1.9081958235744878e-17,0.0022053995182571805,115575115038558.36,1,47,47
ring,2048,5,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g5_k48.npz,0.0005873696716828732,0.000734010474084585,1.249656748503155,8.153200337090993e-17,0.0022053995182579125,27049495009033.277,1,47,47
ring,2048,6,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g6_k48.npz,0.0005873696716828722,0.0007340104740846773,1.2496567485033143,3.642919299551295e-17,0.0022053995182582456,60539345972607.43,1,47,47
ring,2048,7,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g7_k48.npz,0.0005873696716828911,0.0007340104740846864,1.2496567485032897,3.729655473350135e-17,0.00220539951825827,59131454205803.26,1,47,47
ring,2048,8,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g8_k48.npz,0.0005873696716828682,0.000734010474084374,1.2496567485028063,7.979727989493313e-17,0.002205399518256313,27637527509209.61,1,47,47
ring,2048,9,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N2048_g9_k48.npz,0.0005873696716828771,0.0007340104740848122,1.2496567485035335,4.163336342344337e-17,0.002205399518258863,52971927726046.336,1,47,47
ring,256,0,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N256_g0_k48.npz,0.034101792618858325,0.04131754679916136,1.2115945710230116,0.0,0.1165112280247087,,1,47,47
ring,256,10,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N256_g10_k48.npz,0.03410179261885838,0.04131754679916116,1.2115945710230038,6.591949208711867e-17,0.11651122802470804,1767477635761024.0,1,47,47
ring,256,11,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N256_g11_k48.npz,0.03410179261885835,0.041317546799161275,1.2115945710230083,0.0,0.11651122802470648,,1,47,47
ring,256,12,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N256_g12_k48.npz,0.03410179261885833,0.04131754679916123,1.2115945710230076,0.0,0.1165112280247056,,1,47,47
ring,256,13,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N256_g13_k48.npz,0.03410179261885831,0.04131754679916134,1.2115945710230116,4.85722573273506e-17,0.11651122802470737,2398719648532804.5,1,47,47
ring,256,14,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N256_g14_k48.npz,0.034101792618858325,0.04131754679916072,1.211594571022993,1.1102230246251565e-16,0.11651122802470493,1049439846233080.0,1,47,47
ring,256,15,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_ring_N256_g15_k48.npz,0.034101792618858325,0.04131754679916138,1.2115945710230123,0.0,0.11651122802470737,,1,47,47
