topology,N,graph_seed,probe_eps,probe_dir_mode,probe_mode,score_mean,pmir_seeds,censored_frac,score_std
grid2d_periodic,1024,4,0.005,random,add_to_x,0.0007976309122749938,30,0.2,0.009743892749090296
grid2d_periodic,1024,4,0.005,smooth,add_to_dx,0.0009286652629122247,30,0.23333333333333334,0.0035945638606933164
grid2d_periodic,1024,4,0.005,smooth,add_to_x,0.03836402855613968,30,0.36666666666666664,0.11720265200521647
grid2d_periodic,1024,4,0.01,fiedler,add_to_dx,0.0036392274894876397,30,0.13333333333333333,0.008584794911208369
grid2d_periodic,1024,4,0.01,fiedler,add_to_x,0.0960185299462458,30,0.3,0.20371624028478788
grid2d_periodic,1024,4,0.01,random,add_to_dx,-3.472817475168509e-06,30,0.23333333333333334,0.0009079997764889433
grid2d_periodic,1024,4,0.01,random,add_to_x,0.007236295286115983,30,0.16666666666666666,0.043311021611157116
grid2d_periodic,1024,4,0.01,smooth,add_to_dx,0.0021504612309687574,30,0.23333333333333334,0.007656373933917778
grid2d_periodic,1024,4,0.01,smooth,add_to_x,0.07634906834304676,30,0.26666666666666666,0.18299354485898403
grid2d_periodic,1024,4,0.02,fiedler,add_to_dx,0.01996276314625643,30,0.13333333333333333,0.061290825395094735
grid2d_periodic,1024,4,0.02,fiedler,add_to_x,0.21787111218147667,30,0.4666666666666667,0.3155477874782954
grid2d_periodic,1024,4,0.02,random,add_to_dx,7.305357532791343e-06,30,0.2,0.0018011316824409378
grid2d_periodic,1024,4,0.02,random,add_to_x,0.011596993934023051,30,0.13333333333333333,0.061134481718626656
grid2d_periodic,1024,4,0.02,smooth,add_to_dx,0.005528117403670287,30,0.26666666666666666,0.01864552315143886
grid2d_periodic,1024,4,0.02,smooth,add_to_x,0.18588939278453223,30,0.3333333333333333,0.3311606658887594
grid2d_periodic,1024,4,0.035,fiedler,add_to_dx,0.030217708633339217,30,0.1,0.08537784298081909
grid2d_periodic,1024,4,0.035,fiedler,add_to_x,0.38231203970707767,30,0.5666666666666667,0.32380653372101614
grid2d_periodic,1024,4,0.035,random,add_to_dx,5.387768395387372e-05,30,0.2,0.003131233728267683
grid2d_periodic,1024,4,0.035,random,add_to_x,0.022515790939106363,30,0.2,0.09043580517471808
grid2d_periodic,1024,4,0.035,smooth,add_to_dx,0.015661205607376702,30,0.3,0.055876510091369846
grid2d_periodic,1024,4,0.035,smooth,add_to_x,0.3256328378734384,30,0.5666666666666667,0.38207510859705196
grid2d_periodic,1024,4,0.05,fiedler,add_to_dx,0.0368744773898586,30,0.13333333333333333,0.09217893045371171
grid2d_periodic,1024,4,0.05,fiedler,add_to_x,0.541801646061005,30,0.7,0.3358736868813582
grid2d_periodic,1024,4,0.05,random,add_to_dx,0.00014602794584134152,30,0.2,0.004497323365858886
grid2d_periodic,1024,4,0.05,random,add_to_x,0.02871940969730943,30,0.2,0.10838614156252686
grid2d_periodic,1024,4,0.05,smooth,add_to_dx,0.02447068686350428,30,0.3333333333333333,0.08041385228659483
grid2d_periodic,1024,4,0.05,smooth,add_to_x,0.467423213696676,30,0.5666666666666667,0.3506804365205341
grid2d_periodic,1024,4,0.07,fiedler,add_to_dx,0.045136969597298765,30,0.16666666666666666,0.10078405127727243
grid2d_periodic,1024,4,0.07,fiedler,add_to_x,0.7019672257755537,30,0.8666666666666667,0.36150361679552895
grid2d_periodic,1024,4,0.07,random,add_to_dx,0.00036003609169099463,30,0.2,0.006493418119810927
grid2d_periodic,1024,4,0.07,random,add_to_x,0.0380774525773844,30,0.23333333333333334,0.12872876771908423
grid2d_periodic,1024,4,0.07,smooth,add_to_dx,0.03156772639088316,30,0.36666666666666664,0.10298691743667289
grid2d_periodic,1024,4,0.07,smooth,add_to_x,0.5675178274190473,30,0.6,0.3606680836486246
grid2d_periodic,1024,4,0.1,fiedler,add_to_dx,0.059202019274038495,30,0.2,0.11282925344979212
grid2d_periodic,1024,4,0.1,fiedler,add_to_x,0.798288095208365,30,0.9,0.3908381933642269
grid2d_periodic,1024,4,0.1,random,add_to_dx,0.0007976309122749938,30,0.2,0.009743892749090296
grid2d_periodic,1024,4,0.1,random,add_to_x,0.04141452466271927,30,0.16666666666666666,0.14057991145995732
grid2d_periodic,1024,4,0.1,smooth,add_to_dx,0.03836402855613635,30,0.36666666666666664,0.11720265200520663
grid2d_periodic,1024,4,0.1,smooth,add_to_x,0.6488602414425787,30,0.6333333333333333,0.42128308359729855
grid2d_periodic,1024,4,0.14,fiedler,add_to_dx,0.07989909165577354,30,0.26666666666666666,0.13422468542963226
grid2d_periodic,1024,4,0.14,fiedler,add_to_x,0.8972310780603467,30,1.0,0.4251305253253932
grid2d_periodic,1024,4,0.14,random,add_to_dx,0.00177586795486585,30,0.16666666666666666,0.015302256033841144
grid2d_periodic,1024,4,0.14,random,add_to_x,0.06616712352361534,30,0.16666666666666666,0.21488522046919536
grid2d_periodic,1024,4,0.14,smooth,add_to_dx,0.0483511414697966,30,0.3333333333333333,0.14020505881782588
grid2d_periodic,1024,4,0.14,smooth,add_to_x,0.7407281031385343,30,0.6666666666666666,0.43568810596004653
grid2d_periodic,1024,4,0.2,fiedler,add_to_dx,0.0960185299462458,30,0.3,0.20371624028478788
grid2d_periodic,1024,4,0.2,fiedler,add_to_x,0.9925873489746233,30,1.0,0.42918797862269026
grid2d_periodic,1024,4,0.2,random,add_to_dx,0.007236295286112649,30,0.16666666666666666,0.04331102161113962
grid2d_periodic,1024,4,0.2,random,add_to_x,0.09155262273292038,30,0.2,0.27894154917938535
grid2d_periodic,1024,4,0.2,smooth,add_to_dx,0.07634906834304767,30,0.26666666666666666,0.18299354485898367
grid2d_periodic,1024,4,0.2,smooth,add_to_x,0.8647781887652913,30,0.7666666666666667,0.45938373175684855
grid2d_periodic,2048,0,0.002,fiedler,add_to_dx,-0.0007537087820939154,30,0.23333333333333334,0.002164545079505836
grid2d_periodic,2048,0,0.002,fiedler,add_to_x,-0.010249135530267793,30,0.3,0.04038433724201012
grid2d_periodic,2048,0,0.002,random,add_to_dx,4.4951272971628134e-05,30,0.3,0.00011477858422584719
grid2d_periodic,2048,0,0.002,random,add_to_x,0.0009077036590213113,30,0.3,0.00231565988801904
grid2d_periodic,2048,0,0.002,smooth,add_to_dx,0.00047142064518263096,30,0.26666666666666666,0.0015010351380874993
grid2d_periodic,2048,0,0.002,smooth,add_to_x,0.0159554910131311,30,0.36666666666666664,0.05576046966951733
grid2d_periodic,2048,0,0.005,fiedler,add_to_dx,-0.0017765866640091885,30,0.2,0.00543844914561306
grid2d_periodic,2048,0,0.005,fiedler,add_to_x,-0.020919315577787402,30,0.3333333333333333,0.09716192429925295
grid2d_periodic,2048,0,0.005,random,add_to_dx,0.00011228040922872074,30,0.3,0.00028673009825490786
grid2d_periodic,2048,0,0.005,random,add_to_x,0.0022261533268650366,30,0.36666666666666664,0.005651966493914141
grid2d_periodic,2048,0,0.005,smooth,add_to_dx,0.0012117469997019634,30,0.26666666666666666,0.0037939052176367625
grid2d_periodic,2048,0,0.005,smooth,add_to_x,0.030651163192684436,30,0.43333333333333335,0.09540899090544121
grid2d_periodic,2048,0,0.01,fiedler,add_to_dx,-0.0033760807869282986,30,0.2,0.01039949016101108
grid2d_periodic,2048,0,0.01,fiedler,add_to_x,-0.05108551527405294,30,0.36666666666666664,0.2198861572600517
grid2d_periodic,2048,0,0.01,random,add_to_dx,0.00022433252173136966,30,0.3,0.0005729833279039701
grid2d_periodic,2048,0,0.01,random,add_to_x,0.004419376115277343,30,0.36666666666666664,0.011059910221472204
grid2d_periodic,2048,0,0.01,smooth,add_to_dx,0.0024908144525802264,30,0.3333333333333333,0.007717860981056088
grid2d_periodic,2048,0,0.01,smooth,add_to_x,0.04068078579877422,30,0.43333333333333335,0.1296761417284792
grid2d_periodic,2048,0,0.02,fiedler,add_to_dx,-0.006246667970303726,30,0.26666666666666666,0.01958170764775102
grid2d_periodic,2048,0,0.02,fiedler,add_to_x,-0.021146368794449002,30,0.5333333333333333,0.2752719711064837
grid2d_periodic,2048,0,0.02,random,add_to_dx,0.0004485968604202283,30,0.3,0.0011459790758985649
grid2d_periodic,2048,0,0.02,random,add_to_x,0.012388546498168247,30,0.4,0.03191065808823423
grid2d_periodic,2048,0,0.02,smooth,add_to_dx,0.008290310023564186,30,0.4,0.02705886388561058
grid2d_periodic,2048,0,0.02,smooth,add_to_x,0.07222643106264669,30,0.5,0.19273116113774189
grid2d_periodic,2048,0,0.035,fiedler,add_to_dx,-0.009620879567416236,30,0.26666666666666666,0.03466002273688846
grid2d_periodic,2048,0,0.035,fiedler,add_to_x,0.07750263961105466,30,0.7333333333333333,0.30542707640786243
grid2d_periodic,2048,0,0.035,random,add_to_dx,0.0007906835021799306,30,0.3,0.002018265444873127
grid2d_periodic,2048,0,0.035,random,add_to_x,0.02367394505898027,30,0.4666666666666667,0.06167188365273796
grid2d_periodic,2048,0,0.035,smooth,add_to_dx,0.014353404316536962,30,0.36666666666666664,0.05060757926796623
grid2d_periodic,2048,0,0.035,smooth,add_to_x,0.11778017153750016,30,0.5666666666666667,0.27461425337832185
grid2d_periodic,2048,0,0.05,fiedler,add_to_dx,-0.01261354154008293,30,0.3,0.04914940909109417
grid2d_periodic,2048,0,0.05,fiedler,add_to_x,0.1991418322851254,30,0.8666666666666667,0.31937836794951613
grid2d_periodic,2048,0,0.05,random,add_to_dx,0.0011401867928590424,30,0.3,0.002904028791810204
grid2d_periodic,2048,0,0.05,random,add_to_x,0.02861372897277107,30,0.3333333333333333,0.07955816500524712
grid2d_periodic,2048,0,0.05,smooth,add_to_dx,0.019226289486998203,30,0.4,0.06603772623811346
grid2d_periodic,2048,0,0.05,smooth,add_to_x,0.1730785008902789,30,0.5666666666666667,0.3224958047195746
grid2d_periodic,2048,0,0.07,fiedler,add_to_dx,-0.01733485250107988,30,0.3333333333333333,0.06536335323592696
grid2d_periodic,2048,0,0.07,fiedler,add_to_x,0.25155878226210465,30,0.9666666666666667,0.3372929647955582
grid2d_periodic,2048,0,0.07,random,add_to_dx,0.001584699117900746,30,0.3,0.004022114050415789
grid2d_periodic,2048,0,0.07,random,add_to_x,0.032709938006654164,30,0.3333333333333333,0.09945147685032678
grid2d_periodic,2048,0,0.07,smooth,add_to_dx,0.0243748808641446,30,0.4,0.07914600443232263
grid2d_periodic,2048,0,0.07,smooth,add_to_x,0.23834454925923476,30,0.6666666666666666,0.3349361732692312
grid2d_periodic,2048,0,0.1,fiedler,add_to_dx,-0.020919315577785733,30,0.3333333333333333,0.09716192429925255
grid2d_periodic,2048,0,0.1,fiedler,add_to_x,0.27519102465625733,30,1.0,0.3576970139893188
grid2d_periodic,2048,0,0.1,random,add_to_dx,0.0022261533268650366,30,0.36666666666666664,0.005651966493914141
grid2d_periodic,2048,0,0.1,random,add_to_x,0.037292566875713924,30,0.3333333333333333,0.11717468958931758
grid2d_periodic,2048,0,0.1,smooth,add_to_dx,0.030651163192684436,30,0.43333333333333335,0.09540899090544121
grid2d_periodic,2048,0,0.1,smooth,add_to_x,0.34970442736427326,30,0.7333333333333333,0.32546337058392794
grid2d_periodic,2048,0,0.14,fiedler,add_to_dx,-0.029617593878786805,30,0.3333333333333333,0.14936975148732856
grid2d_periodic,2048,0,0.14,fiedler,add_to_x,0.3009508263200876,30,1.0,0.3677452651812258
grid2d_periodic,2048,0,0.14,random,add_to_dx,0.00307253419485043,30,0.3,0.007833667072844355
grid2d_periodic,2048,0,0.14,random,add_to_x,0.04711846230069503,30,0.3333333333333333,0.12981016948940688
grid2d_periodic,2048,0,0.14,smooth,add_to_dx,0.03476434444994733,30,0.4,0.11011725664719657
grid2d_periodic,2048,0,0.14,smooth,add_to_x,0.4288444366909882,30,0.7333333333333333,0.3583556805959093
grid2d_periodic,2048,0,0.2,fiedler,add_to_dx,-0.0510855152740456,30,0.36666666666666664,0.21988615726005517
grid2d_periodic,2048,0,0.2,fiedler,add_to_x,0.33999411524129375,30,1.0,0.37354763670535374
grid2d_periodic,2048,0,0.2,random,add_to_dx,0.004419376115280883,30,0.36666666666666664,0.011059910221470909
grid2d_periodic,2048,0,0.2,random,add_to_x,0.0648807259517763,30,0.36666666666666664,0.13841858487678368
grid2d_periodic,2048,0,0.2,smooth,add_to_dx,0.04068078579877422,30,0.43333333333333335,0.1296761417284792
grid2d_periodic,2048,0,0.2,smooth,add_to_x,0.507805248501601,30,0.7333333333333333,0.38488200721698984
grid2d_periodic,2048,1,0.002,fiedler,add_to_dx,-0.0007537087820939154,30,0.23333333333333334,0.002164545079505836
grid2d_periodic,2048,1,0.002,fiedler,add_to_x,-0.010249135530267793,30,0.3,0.04038433724201012
grid2d_periodic,2048,1,0.002,random,add_to_dx,4.4951272971628134e-05,30,0.3,0.00011477858422584719
grid2d_periodic,2048,1,0.002,random,add_to_x,0.0009077036590213113,30,0.3,0.00231565988801904
grid2d_periodic,2048,1,0.002,smooth,add_to_dx,0.00047142064518263096,30,0.26666666666666666,0.0015010351380874993
grid2d_periodic,2048,1,0.002,smooth,add_to_x,0.0159554910131311,30,0.36666666666666664,0.05576046966951733
grid2d_periodic,2048,1,0.005,fiedler,add_to_dx,-0.0017765866640091885,30,0.2,0.00543844914561306
grid2d_periodic,2048,1,0.005,fiedler,add_to_x,-0.020919315577787402,30,0.3333333333333333,0.09716192429925295
grid2d_periodic,2048,1,0.005,random,add_to_dx,0.00011228040922872074,30,0.3,0.00028673009825490786
grid2d_periodic,2048,1,0.005,random,add_to_x,0.0022261533268650366,30,0.36666666666666664,0.005651966493914141
grid2d_periodic,2048,1,0.005,smooth,add_to_dx,0.0012117469997019634,30,0.26666666666666666,0.0037939052176367625
grid2d_periodic,2048,1,0.005,smooth,add_to_x,0.030651163192684436,30,0.43333333333333335,0.09540899090544121
grid2d_periodic,2048,1,0.01,fiedler,add_to_dx,-0.0033760807869282986,30,0.2,0.01039949016101108
grid2d_periodic,2048,1,0.01,fiedler,add_to_x,-0.05108551527405294,30,0.36666666666666664,0.2198861572600517
grid2d_periodic,2048,1,0.01,random,add_to_dx,0.00022433252173136966,30,0.3,0.0005729833279039701
grid2d_periodic,2048,1,0.01,random,add_to_x,0.004419376115277343,30,0.36666666666666664,0.011059910221472204
grid2d_periodic,2048,1,0.01,smooth,add_to_dx,0.0024908144525802264,30,0.3333333333333333,0.007717860981056088
grid2d_periodic,2048,1,0.01,smooth,add_to_x,0.04068078579877422,30,0.43333333333333335,0.1296761417284792
grid2d_periodic,2048,1,0.02,fiedler,add_to_dx,-0.006246667970303726,30,0.26666666666666666,0.01958170764775102
grid2d_periodic,2048,1,0.02,fiedler,add_to_x,-0.021146368794449002,30,0.5333333333333333,0.2752719711064837
grid2d_periodic,2048,1,0.02,random,add_to_dx,0.0004485968604202283,30,0.3,0.0011459790758985649
grid2d_periodic,2048,1,0.02,random,add_to_x,0.012388546498168247,30,0.4,0.03191065808823423
grid2d_periodic,2048,1,0.02,smooth,add_to_dx,0.008290310023564186,30,0.4,0.02705886388561058
grid2d_periodic,2048,1,0.02,smooth,add_to_x,0.07222643106264669,30,0.5,0.19273116113774189
grid2d_periodic,2048,1,0.035,fiedler,add_to_dx,-0.009620879567416236,30,0.26666666666666666,0.03466002273688846
grid2d_periodic,2048,1,0.035,fiedler,add_to_x,0.07750263961105466,30,0.7333333333333333,0.30542707640786243
grid2d_periodic,2048,1,0.035,random,add_to_dx,0.0007906835021799306,30,0.3,0.002018265444873127
grid2d_periodic,2048,1,0.035,random,add_to_x,0.02367394505898027,30,0.4666666666666667,0.06167188365273796
grid2d_periodic,2048,1,0.035,smooth,add_to_dx,0.014353404316536962,30,0.36666666666666664,0.05060757926796623
grid2d_periodic,2048,1,0.035,smooth,add_to_x,0.11778017153750016,30,0.5666666666666667,0.27461425337832185
grid2d_periodic,2048,1,0.05,fiedler,add_to_dx,-0.01261354154008293,30,0.3,0.04914940909109417
grid2d_periodic,2048,1,0.05,fiedler,add_to_x,0.1991418322851254,30,0.8666666666666667,0.31937836794951613
grid2d_periodic,2048,1,0.05,random,add_to_dx,0.0011401867928590424,30,0.3,0.002904028791810204
grid2d_periodic,2048,1,0.05,random,add_to_x,0.02861372897277107,30,0.3333333333333333,0.07955816500524712
grid2d_periodic,2048,1,0.05,smooth,add_to_dx,0.019226289486998203,30,0.4,0.06603772623811346
grid2d_periodic,2048,1,0.05,smooth,add_to_x,0.1730785008902789,30,0.5666666666666667,0.3224958047195746
grid2d_periodic,2048,1,0.07,fiedler,add_to_dx,-0.01733485250107988,30,0.3333333333333333,0.06536335323592696
grid2d_periodic,2048,1,0.07,fiedler,add_to_x,0.25155878226210465,30,0.9666666666666667,0.3372929647955582
grid2d_periodic,2048,1,0.07,random,add_to_dx,0.001584699117900746,30,0.3,0.004022114050415789
grid2d_periodic,2048,1,0.07,random,add_to_x,0.032709938006654164,30,0.3333333333333333,0.09945147685032678
grid2d_periodic,2048,1,0.07,smooth,add_to_dx,0.0243748808641446,30,0.4,0.07914600443232263
grid2d_periodic,2048,1,0.07,smooth,add_to_x,0.23834454925923476,30,0.6666666666666666,0.3349361732692312
grid2d_periodic,2048,1,0.1,fiedler,add_to_dx,-0.020919315577785733,30,0.3333333333333333,0.09716192429925255
grid2d_periodic,2048,1,0.1,fiedler,add_to_x,0.27519102465625733,30,1.0,0.3576970139893188
grid2d_periodic,2048,1,0.1,random,add_to_dx,0.0022261533268650366,30,0.36666666666666664,0.005651966493914141
grid2d_periodic,2048,1,0.1,random,add_to_x,0.037292566875713924,30,0.3333333333333333,0.11717468958931758
grid2d_periodic,2048,1,0.1,smooth,add_to_dx,0.030651163192684436,30,0.43333333333333335,0.09540899090544121
grid2d_periodic,2048,1,0.1,smooth,add_to_x,0.34970442736427326,30,0.7333333333333333,0.32546337058392794
grid2d_periodic,2048,1,0.14,fiedler,add_to_dx,-0.029617593878786805,30,0.3333333333333333,0.14936975148732856
grid2d_periodic,2048,1,0.14,fiedler,add_to_x,0.3009508263200876,30,1.0,0.3677452651812258
grid2d_periodic,2048,1,0.14,random,add_to_dx,0.00307253419485043,30,0.3,0.007833667072844355
grid2d_periodic,2048,1,0.14,random,add_to_x,0.04711846230069503,30,0.3333333333333333,0.12981016948940688
grid2d_periodic,2048,1,0.14,smooth,add_to_dx,0.03476434444994733,30,0.4,0.11011725664719657
grid2d_periodic,2048,1,0.14,smooth,add_to_x,0.4288444366909882,30,0.7333333333333333,0.3583556805959093
grid2d_periodic,2048,1,0.2,fiedler,add_to_dx,-0.0510855152740456,30,0.36666666666666664,0.21988615726005517
grid2d_periodic,2048,1,0.2,fiedler,add_to_x,0.33999411524129375,30,1.0,0.37354763670535374
grid2d_periodic,2048,1,0.2,random,add_to_dx,0.004419376115280883,30,0.36666666666666664,0.011059910221470909
grid2d_periodic,2048,1,0.2,random,add_to_x,0.0648807259517763,30,0.36666666666666664,0.13841858487678368
grid2d_periodic,2048,1,0.2,smooth,add_to_dx,0.04068078579877422,30,0.43333333333333335,0.1296761417284792
grid2d_periodic,2048,1,0.2,smooth,add_to_x,0.507805248501601,30,0.7333333333333333,0.38488200721698984
grid2d_periodic,2048,2,0.002,fiedler,add_to_dx,-0.0007537087820939154,30,0.23333333333333334,0.002164545079505836
grid2d_periodic,2048,2,0.002,fiedler,add_to_x,-0.010249135530267793,30,0.3,0.04038433724201012
grid2d_periodic,2048,2,0.002,random,add_to_dx,4.4951272971628134e-05,30,0.3,0.00011477858422584719
grid2d_periodic,2048,2,0.002,random,add_to_x,0.0009077036590213113,30,0.3,0.00231565988801904
grid2d_periodic,2048,2,0.002,smooth,add_to_dx,0.00047142064518263096,30,0.26666666666666666,0.0015010351380874993
grid2d_periodic,2048,2,0.002,smooth,add_to_x,0.0159554910131311,30,0.36666666666666664,0.05576046966951733
grid2d_periodic,2048,2,0.005,fiedler,add_to_dx,-0.0017765866640091885,30,0.2,0.00543844914561306
grid2d_periodic,2048,2,0.005,fiedler,add_to_x,-0.020919315577787402,30,0.3333333333333333,0.09716192429925295
grid2d_periodic,2048,2,0.005,random,add_to_dx,0.00011228040922872074,30,0.3,0.00028673009825490786
grid2d_periodic,2048,2,0.005,random,add_to_x,0.0022261533268650366,30,0.36666666666666664,0.005651966493914141
grid2d_periodic,2048,2,0.005,smooth,add_to_dx,0.0012117469997019634,30,0.26666666666666666,0.0037939052176367625
grid2d_periodic,2048,2,0.005,smooth,add_to_x,0.030651163192684436,30,0.43333333333333335,0.09540899090544121
grid2d_periodic,2048,2,0.01,fiedler,add_to_dx,-0.0033760807869282986,30,0.2,0.01039949016101108
grid2d_periodic,2048,2,0.01,fiedler,add_to_x,-0.05108551527405294,30,0.36666666666666664,0.2198861572600517
grid2d_periodic,2048,2,0.01,random,add_to_dx,0.00022433252173136966,30,0.3,0.0005729833279039701
grid2d_periodic,2048,2,0.01,random,add_to_x,0.004419376115277343,30,0.36666666666666664,0.011059910221472204
grid2d_periodic,2048,2,0.01,smooth,add_to_dx,0.0024908144525802264,30,0.3333333333333333,0.007717860981056088
grid2d_periodic,2048,2,0.01,smooth,add_to_x,0.04068078579877422,30,0.43333333333333335,0.1296761417284792
grid2d_periodic,2048,2,0.02,fiedler,add_to_dx,-0.006246667970303726,30,0.26666666666666666,0.01958170764775102
grid2d_periodic,2048,2,0.02,fiedler,add_to_x,-0.021146368794449002,30,0.5333333333333333,0.2752719711064837
grid2d_periodic,2048,2,0.02,random,add_to_dx,0.0004485968604202283,30,0.3,0.0011459790758985649
grid2d_periodic,2048,2,0.02,random,add_to_x,0.012388546498168247,30,0.4,0.03191065808823423
grid2d_periodic,2048,2,0.02,smooth,add_to_dx,0.008290310023564186,30,0.4,0.02705886388561058
grid2d_periodic,2048,2,0.02,smooth,add_to_x,0.07222643106264669,30,0.5,0.19273116113774189
grid2d_periodic,2048,2,0.035,fiedler,add_to_dx,-0.009620879567416236,30,0.26666666666666666,0.03466002273688846
grid2d_periodic,2048,2,0.035,fiedler,add_to_x,0.07750263961105466,30,0.7333333333333333,0.30542707640786243
grid2d_periodic,2048,2,0.035,random,add_to_dx,0.0007906835021799306,30,0.3,0.002018265444873127
grid2d_periodic,2048,2,0.035,random,add_to_x,0.02367394505898027,30,0.4666666666666667,0.06167188365273796
grid2d_periodic,2048,2,0.035,smooth,add_to_dx,0.014353404316536962,30,0.36666666666666664,0.05060757926796623
grid2d_periodic,2048,2,0.035,smooth,add_to_x,0.11778017153750016,30,0.5666666666666667,0.27461425337832185
grid2d_periodic,2048,2,0.05,fiedler,add_to_dx,-0.01261354154008293,30,0.3,0.04914940909109417
grid2d_periodic,2048,2,0.05,fiedler,add_to_x,0.1991418322851254,30,0.8666666666666667,0.31937836794951613
grid2d_periodic,2048,2,0.05,random,add_to_dx,0.0011401867928590424,30,0.3,0.002904028791810204
grid2d_periodic,2048,2,0.05,random,add_to_x,0.02861372897277107,30,0.3333333333333333,0.07955816500524712
grid2d_periodic,2048,2,0.05,smooth,add_to_dx,0.019226289486998203,30,0.4,0.06603772623811346
grid2d_periodic,2048,2,0.05,smooth,add_to_x,0.1730785008902789,30,0.5666666666666667,0.3224958047195746
grid2d_periodic,2048,2,0.07,fiedler,add_to_dx,-0.01733485250107988,30,0.3333333333333333,0.06536335323592696
grid2d_periodic,2048,2,0.07,fiedler,add_to_x,0.25155878226210465,30,0.9666666666666667,0.3372929647955582
grid2d_periodic,2048,2,0.07,random,add_to_dx,0.001584699117900746,30,0.3,0.004022114050415789
grid2d_periodic,2048,2,0.07,random,add_to_x,0.032709938006654164,30,0.3333333333333333,0.09945147685032678
grid2d_periodic,2048,2,0.07,smooth,add_to_dx,0.0243748808641446,30,0.4,0.07914600443232263
grid2d_periodic,2048,2,0.07,smooth,add_to_x,0.23834454925923476,30,0.6666666666666666,0.3349361732692312
grid2d_periodic,2048,2,0.1,fiedler,add_to_dx,-0.020919315577785733,30,0.3333333333333333,0.09716192429925255
grid2d_periodic,2048,2,0.1,fiedler,add_to_x,0.27519102465625733,30,1.0,0.3576970139893188
grid2d_periodic,2048,2,0.1,random,add_to_dx,0.0022261533268650366,30,0.36666666666666664,0.005651966493914141
grid2d_periodic,2048,2,0.1,random,add_to_x,0.037292566875713924,30,0.3333333333333333,0.11717468958931758
grid2d_periodic,2048,2,0.1,smooth,add_to_dx,0.030651163192684436,30,0.43333333333333335,0.09540899090544121
grid2d_periodic,2048,2,0.1,smooth,add_to_x,0.34970442736427326,30,0.7333333333333333,0.32546337058392794
grid2d_periodic,2048,2,0.14,fiedler,add_to_dx,-0.029617593878786805,30,0.3333333333333333,0.14936975148732856
grid2d_periodic,2048,2,0.14,fiedler,add_to_x,0.3009508263200876,30,1.0,0.3677452651812258
grid2d_periodic,2048,2,0.14,random,add_to_dx,0.00307253419485043,30,0.3,0.007833667072844355
grid2d_periodic,2048,2,0.14,random,add_to_x,0.04711846230069503,30,0.3333333333333333,0.12981016948940688
grid2d_periodic,2048,2,0.14,smooth,add_to_dx,0.03476434444994733,30,0.4,0.11011725664719657
grid2d_periodic,2048,2,0.14,smooth,add_to_x,0.4288444366909882,30,0.7333333333333333,0.3583556805959093
grid2d_periodic,2048,2,0.2,fiedler,add_to_dx,-0.0510855152740456,30,0.36666666666666664,0.21988615726005517
grid2d_periodic,2048,2,0.2,fiedler,add_to_x,0.33999411524129375,30,1.0,0.37354763670535374
grid2d_periodic,2048,2,0.2,random,add_to_dx,0.004419376115280883,30,0.36666666666666664,0.011059910221470909
grid2d_periodic,2048,2,0.2,random,add_to_x,0.0648807259517763,30,0.36666666666666664,0.13841858487678368
grid2d_periodic,2048,2,0.2,smooth,add_to_dx,0.04068078579877422,30,0.43333333333333335,0.1296761417284792
grid2d_periodic,2048,2,0.2,smooth,add_to_x,0.507805248501601,30,0.7333333333333333,0.38488200721698984
grid2d_periodic,2048,3,0.002,fiedler,add_to_dx,-0.0007537087820939154,30,0.23333333333333334,0.002164545079505836
grid2d_periodic,2048,3,0.002,fiedler,add_to_x,-0.010249135530267793,30,0.3,0.04038433724201012
grid2d_periodic,2048,3,0.002,random,add_to_dx,4.4951272971628134e-05,30,0.3,0.00011477858422584719
grid2d_periodic,2048,3,0.002,random,add_to_x,0.0009077036590213113,30,0.3,0.00231565988801904
grid2d_periodic,2048,3,0.002,smooth,add_to_dx,0.00047142064518263096,30,0.26666666666666666,0.0015010351380874993
grid2d_periodic,2048,3,0.002,smooth,add_to_x,0.0159554910131311,30,0.36666666666666664,0.05576046966951733
grid2d_periodic,2048,3,0.005,fiedler,add_to_dx,-0.0017765866640091885,30,0.2,0.00543844914561306
grid2d_periodic,2048,3,0.005,fiedler,add_to_x,-0.020919315577787402,30,0.3333333333333333,0.09716192429925295
grid2d_periodic,2048,3,0.005,random,add_to_dx,0.00011228040922872074,30,0.3,0.00028673009825490786
grid2d_periodic,2048,3,0.005,random,add_to_x,0.0022261533268650366,30,0.36666666666666664,0.005651966493914141
grid2d_periodic,2048,3,0.005,smooth,add_to_dx,0.0012117469997019634,30,0.26666666666666666,0.0037939052176367625
grid2d_periodic,2048,3,0.005,smooth,add_to_x,0.030651163192684436,30,0.43333333333333335,0.09540899090544121
grid2d_periodic,2048,3,0.01,fiedler,add_to_dx,-0.0033760807869282986,30,0.2,0.01039949016101108
grid2d_periodic,2048,3,0.01,fiedler,add_to_x,-0.05108551527405294,30,0.36666666666666664,0.2198861572600517
grid2d_periodic,2048,3,0.01,random,add_to_dx,0.00022433252173136966,30,0.3,0.0005729833279039701
grid2d_periodic,2048,3,0.01,random,add_to_x,0.004419376115277343,30,0.36666666666666664,0.011059910221472204
grid2d_periodic,2048,3,0.01,smooth,add_to_dx,0.0024908144525802264,30,0.3333333333333333,0.007717860981056088
grid2d_periodic,2048,3,0.01,smooth,add_to_x,0.04068078579877422,30,0.43333333333333335,0.1296761417284792
